-0.0314159, 1.31991, 
0.0314159, 1.24621, 
0.0942478, 1.18389, 
0.15708, 1.14021, 
0.219912, 1.11947, 
0.282744, 1.12123, 
0.345575, 1.14146, 
0.408407, 1.17487, 
0.471239, 1.21669, 
0.534071, 1.26339, 
0.596903, 1.31269, 
0.659735, 1.36327, 
0.722567, 1.41444, 
0.785399, 1.46586, 
0.848231, 1.51738, 
0.911063, 1.56895, 
0.973894, 1.62052, 
1.03673, 1.6721, 
1.09956, 1.72369, 
1.16239, 1.77527, 
1.22522, 1.82685, 
1.28805, 1.87844, 
1.35089, 1.93002, 
1.41372, 1.9816, 
1.47655, 2.03319, 
1.53938, 2.08477, 
1.60221, 2.13635, 
1.66505, 2.18794, 
1.72788, 2.23952, 
1.79071, 2.2911, 
1.85354, 2.34269, 
1.91637, 2.39427, 
1.9792, 2.44585, 
2.04204, 2.49744, 
2.10487, 2.54902, 
2.1677, 2.6006, 
2.23053, 2.65219, 
2.29336, 2.70377, 
2.3562, 2.75535, 
2.41903, 2.80694, 
2.48186, 2.85852, 
2.54469, 2.9101, 
2.60752, 2.96169, 
2.67036, 3.01327, 
2.73319, 3.06485, 
2.79602, 3.11644, 
2.85885, 3.16802, 
2.92168, 3.2196, 
2.98452, 3.27118, 
3.04735, 3.32279, 
3.11018, 3.37437, 
3.17301, 3.42589, 
3.23584, 3.47746, 
3.29867, 3.52919, 
3.36151, 3.58097, 
3.42434, 3.63236, 
3.48717, 3.68319, 
3.55, 3.73411, 
3.61283, 3.78645, 
3.67567, 3.84112, 
3.7385, 3.89721, 
3.80133, 3.95115, 
3.86416, 3.99702, 
3.92699, 4.02795, 
3.98983, 4.03828, 
4.05266, 4.02547, 
4.11549, 3.99076, 
4.17832, 3.93832, 
4.24115, 3.87343, 
4.30399, 3.80086, 
4.36682, 3.72409, 
4.42965, 3.64528, 
4.49248, 3.56556, 
4.55531, 3.48548, 
4.61814, 3.40526, 
4.68098, 3.325, 
4.74381, 3.24472, 
4.80664, 3.16443, 
4.86947, 3.08415, 
4.9323, 3.00387, 
4.99514, 2.92358, 
5.05797, 2.8433, 
5.1208, 2.76301, 
5.18363, 2.68273, 
5.24646, 2.60245, 
5.3093, 2.52216, 
5.37213, 2.44188, 
5.43496, 2.36159, 
5.49779, 2.28131, 
5.56062, 2.20103, 
5.62346, 2.12074, 
5.68629, 2.04046, 
5.74912, 1.96017, 
5.81195, 1.87989, 
5.87478, 1.79961, 
5.93761, 1.71932, 
6.00045, 1.63904, 
6.06328, 1.55876, 
6.12611, 1.4785, 
6.18894, 1.3985, 
6.25177, 1.31991, 
6.31461, 1.24621, 
